# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.121722 -----------------
#dely    BF    dB     BFVar
0.050  0.2461  0.0022  0.0095
0.150  0.2274  0.0021  0.0128
0.250  0.1893  0.0019  0.0148
0.350  0.1516  0.0017  0.0057
0.450  0.1241  0.0015  0.0084
0.550  0.0877  0.0012  0.0057
0.650  0.0626  0.0010  0.0068
0.750  0.0460  0.0009  0.0051
0.850  0.0339  0.0008  0.0035
0.950  0.0222  0.0006  0.0040
1.050  0.0141  0.0005  0.0022
1.150  0.0063  0.0003  0.0017
1.250  0.0043  0.0003  0.0006
1.350  0.0012  0.0001  0.0003
1.450  0.0004  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
