# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.239849 -----------------
#dely    BF    dB     BFVar
0.050  0.3013  0.0002  0.0023
0.150  0.2860  0.0002  0.0029
0.250  0.2682  0.0002  0.0034
0.350  0.2504  0.0002  0.0049
0.450  0.2304  0.0002  0.0034
0.550  0.2071  0.0001  0.0033
0.650  0.1825  0.0001  0.0036
0.750  0.1586  0.0001  0.0020
0.850  0.1353  0.0001  0.0021
0.950  0.1098  0.0001  0.0020
1.050  0.0865  0.0001  0.0023
1.150  0.0664  0.0001  0.0008
1.250  0.0484  0.0001  0.0010
1.350  0.0331  0.0001  0.0008
1.450  0.0206  0.0001  0.0005
1.550  0.0105  0.0000  0.0003
1.650  0.0033  0.0000  0.0002
1.750  0.0003  0.0000  0.0000
