# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0298083 -----------------
#dely    BF
0.050 -0.0518 -0.0084
0.150 -0.0612 -0.0088
0.250 -0.0558 -0.0105
0.350 -0.0581 -0.0100
0.450 -0.0682 -0.0105
0.550 -0.0544 -0.0119
0.650  0.0060  0.0013
0.750  0.0135  0.0039
0.850  0.0036  0.0013
0.950  0.0049  0.0028
1.050  0.0109  0.0041
1.150 -0.0019 -0.0011
1.250  0.0031  0.0031
1.350  0.0028  0.0028
1.450  0.0084  0.0084
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
