# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.159327 -----------------
#dely    BF    dB     BFVar
0.050  0.4053  0.0044  0.0430
0.150  0.3368  0.0038  0.0173
0.250  0.2750  0.0033  0.0129
0.350  0.2074  0.0026  0.0068
0.450  0.1501  0.0021  0.0087
0.550  0.0990  0.0015  0.0119
0.650  0.0557  0.0010  0.0025
0.750  0.0325  0.0006  0.0023
0.850  0.0168  0.0004  0.0022
0.950  0.0073  0.0002  0.0026
1.050  0.0047  0.0002  0.0015
1.150  0.0017  0.0001  0.0007
1.250  0.0007  0.0000  0.0007
1.350  0.0003  0.0000  0.0003
1.450  0.0000  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
