# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0432518 -----------------
#dely    BF
0.050  0.2237  0.0190
0.150  0.1444  0.0124
0.250  0.0106  0.0011
0.350  0.0103  0.0010
0.450 -0.0963 -0.0106
0.550 -0.0359 -0.0044
0.650  0.1050  0.0146
0.750 -0.0004 -0.0001
0.850  0.0066  0.0011
0.950  0.0735  0.0147
1.050 -0.0261 -0.0053
1.150  0.0251  0.0065
1.250  0.0012  0.0008
1.350 -0.0091 -0.0064
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
