# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273363 -----------------
#dely    BF
0.050  0.5060  0.0005
0.150  0.4615  0.0004
0.250  0.4025  0.0004
0.350  0.3421  0.0004
0.450  0.2802  0.0003
0.550  0.2239  0.0003
0.650  0.1693  0.0002
0.750  0.1253  0.0002
0.850  0.0929  0.0001
0.950  0.0646  0.0001
1.050  0.0396  0.0001
1.150  0.0218  0.0000
1.250  0.0096  0.0000
1.350  0.0023  0.0000
1.450 -0.0014 -0.0000
1.550 -0.0026 -0.0000
1.650 -0.0029 -0.0000
1.750 -0.0011 -0.0000
