# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266062 -----------------
#dely    BF    dB     BFVar
0.050  0.4971  0.0003  0.0051
0.150  0.4552  0.0002  0.0052
0.250  0.4001  0.0002  0.0042
0.350  0.3364  0.0002  0.0047
0.450  0.2786  0.0002  0.0035
0.550  0.2149  0.0001  0.0020
0.650  0.1640  0.0001  0.0025
0.750  0.1195  0.0001  0.0022
0.850  0.0820  0.0001  0.0022
0.950  0.0536  0.0001  0.0021
1.050  0.0322  0.0000  0.0017
1.150  0.0176  0.0000  0.0014
1.250  0.0079  0.0000  0.0010
1.350  0.0027  0.0000  0.0011
1.450  0.0002  0.0000  0.0007
1.550 -0.0006 -0.0000  0.0003
1.650 -0.0006 -0.0000  0.0002
1.750 -0.0001 -0.0000  0.0000
