# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0379422 -----------------
#dely    BF
0.050  0.0589  0.0036
0.150  0.0514  0.0032
0.250  0.0541  0.0034
0.350  0.0439  0.0031
0.450  0.0432  0.0031
0.550  0.0259  0.0019
0.650  0.0295  0.0023
0.750  0.0153  0.0013
0.850  0.0164  0.0016
0.950  0.0161  0.0020
1.050  0.0110  0.0014
1.150  0.0073  0.0011
1.250  0.0055  0.0009
1.350  0.0012  0.0003
1.450 -0.0001 -0.0000
1.550 -0.0002 -0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
