# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.520044 -----------------
#dely    BF
0.050  0.9565  0.0056
0.150  0.8565  0.0052
0.250  0.6995  0.0045
0.350  0.6761  0.0046
0.450  0.5865  0.0042
0.550  0.3922  0.0031
0.650  0.3875  0.0033
0.750  0.2509  0.0023
0.850  0.1912  0.0020
0.950  0.0808  0.0009
1.050  0.0926  0.0012
1.150  0.0498  0.0007
1.250  0.0000  0.0000
1.350  0.0044  0.0001
1.450 -0.0075 -0.0002
1.550 -0.0189 -0.0006
1.650  0.0030  0.0001
1.750 -0.0007 -0.0001
