# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.255546 -----------------
#dely    BF
0.050  0.3565  0.0004
0.150  0.3359  0.0004
0.250  0.3142  0.0004
0.350  0.2878  0.0004
0.450  0.2594  0.0004
0.550  0.2284  0.0004
0.650  0.1966  0.0003
0.750  0.1613  0.0003
0.850  0.1282  0.0003
0.950  0.0986  0.0002
1.050  0.0727  0.0002
1.150  0.0503  0.0001
1.250  0.0325  0.0001
1.350  0.0183  0.0001
1.450  0.0095  0.0000
1.550  0.0043  0.0000
1.650  0.0010  0.0000
1.750 -0.0001 -0.0000
