# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0780858 -----------------
#dely    BF    dB     BFVar
0.050  0.1124  0.0001  0.0023
0.150  0.1059  0.0001  0.0027
0.250  0.0985  0.0001  0.0014
0.350  0.0902  0.0001  0.0016
0.450  0.0807  0.0001  0.0028
0.550  0.0711  0.0001  0.0012
0.650  0.0592  0.0000  0.0012
0.750  0.0484  0.0000  0.0011
0.850  0.0373  0.0000  0.0009
0.950  0.0279  0.0000  0.0013
1.050  0.0198  0.0000  0.0006
1.150  0.0128  0.0000  0.0006
1.250  0.0083  0.0000  0.0011
1.350  0.0046  0.0000  0.0002
1.450  0.0025  0.0000  0.0003
1.550  0.0011  0.0000  0.0003
1.650  0.0002  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
