# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0938761 -----------------
#dely    BF    dB     BFVar
0.050  0.2060  0.0007  0.0050
0.150  0.1941  0.0007  0.0039
0.250  0.1618  0.0006  0.0080
0.350  0.1279  0.0005  0.0036
0.450  0.0969  0.0004  0.0120
0.550  0.0630  0.0003  0.0024
0.650  0.0422  0.0002  0.0026
0.750  0.0258  0.0001  0.0016
0.850  0.0134  0.0001  0.0007
0.950  0.0061  0.0000  0.0009
1.050  0.0019  0.0000  0.0011
1.150  0.0003  0.0000  0.0004
1.250 -0.0003 -0.0000  0.0005
1.350 -0.0002 -0.0000  0.0006
1.450 -0.0002 -0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
