# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.147988 -----------------
#dely    BF    dB     BFVar
0.050  0.1681  0.0001  0.0030
0.150  0.1584  0.0001  0.0021
0.250  0.1476  0.0001  0.0018
0.350  0.1393  0.0001  0.0013
0.450  0.1309  0.0001  0.0043
0.550  0.1190  0.0001  0.0017
0.650  0.1093  0.0001  0.0015
0.750  0.0977  0.0001  0.0016
0.850  0.0868  0.0001  0.0011
0.950  0.0748  0.0001  0.0016
1.050  0.0644  0.0001  0.0011
1.150  0.0532  0.0001  0.0010
1.250  0.0426  0.0001  0.0008
1.350  0.0331  0.0000  0.0007
1.450  0.0254  0.0000  0.0008
1.550  0.0167  0.0000  0.0007
1.650  0.0095  0.0000  0.0006
1.750  0.0029  0.0000  0.0003
