# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.1059 -----------------
#dely    BF
0.050  0.2130  0.0086
0.150  0.1937  0.0081
0.250  0.1633  0.0074
0.350  0.1427  0.0070
0.450  0.1117  0.0063
0.550  0.0819  0.0047
0.650  0.0656  0.0046
0.750  0.0504  0.0038
0.850  0.0220  0.0019
0.950  0.0097  0.0012
1.050  0.0042  0.0005
1.150  0.0025  0.0005
1.250 -0.0013 -0.0003
1.350  0.0004  0.0002
1.450 -0.0007 -0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
