# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.12888 -----------------
#dely    BF    dB     BFVar
0.050  0.3051  0.0011  0.0057
0.150  0.2801  0.0011  0.0054
0.250  0.2293  0.0009  0.0031
0.350  0.1760  0.0007  0.0046
0.450  0.1212  0.0006  0.0037
0.550  0.0787  0.0004  0.0022
0.650  0.0489  0.0003  0.0024
0.750  0.0257  0.0002  0.0016
0.850  0.0137  0.0001  0.0016
0.950  0.0062  0.0000  0.0006
1.050  0.0026  0.0000  0.0016
1.150  0.0007  0.0000  0.0003
1.250  0.0003  0.0000  0.0002
1.350  0.0002  0.0000  0.0001
1.450  0.0000  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
