# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0741667 -----------------
#dely    BF
0.050  0.1169  0.0044
0.150  0.1194  0.0047
0.250  0.1034  0.0042
0.350  0.0908  0.0041
0.450  0.0768  0.0037
0.550  0.0719  0.0039
0.650  0.0571  0.0035
0.750  0.0318  0.0023
0.850  0.0250  0.0022
0.950  0.0266  0.0029
1.050  0.0117  0.0014
1.150  0.0076  0.0014
1.250  0.0023  0.0005
1.350  0.0002  0.0000
1.450 -0.0002 -0.0002
1.550  0.0003  0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
