12.5 -0.0040572 nan nan
37.5 0.00125867 nan nan
62.5 0.000363372 nan nan
87.5 0.00492581 nan nan
112.5 0.00545079 nan nan
137.5 0.0068115 nan nan
162.5 0.0104907 nan nan
187.5 0.0137602 nan nan
212.5 0.0180787 nan nan
237.5 0.0197258 nan nan
262.5 0.0237488 nan nan
287.5 0.0282131 nan nan
312.5 0.0310196 nan nan
337.5 0.036598 nan nan
362.5 0.0398479 nan nan
387.5 0.0458397 nan nan
412.5 0.0492894 nan nan
437.5 0.0540517 nan nan
462.5 0.0568571 nan nan
487.5 0.0633628 nan nan
512.5 0.0661417 nan nan
537.5 0.0729027 nan nan
562.5 0.0694819 nan nan
587.5 0.0796127 nan nan
612.5 0.0811351 nan nan
637.5 0.084953 nan nan
662.5 0.0907108 nan nan
687.5 0.0951303 nan nan
712.5 0.0963293 nan nan
737.5 0.102748 nan nan
762.5 0.103802 nan nan
787.5 0.110522 nan nan
812.5 0.109476 nan nan
837.5 0.119643 nan nan
862.5 0.114283 nan nan
887.5 0.121161 nan nan
912.5 0.123164 nan nan
937.5 0.132488 nan nan
962.5 0.140284 nan nan
987.5 0.13673 nan nan
1012.5 0.139114 nan nan
1037.5 0.143925 nan nan
1062.5 0.14859 nan nan
1087.5 0.147745 nan nan
1112.5 0.152566 nan nan
1137.5 0.157967 nan nan
1162.5 0.162874 nan nan
1187.5 0.166405 nan nan
1212.5 0.163737 nan nan
1237.5 0.176601 nan nan
1262.5 0.166114 nan nan
1287.5 0.168487 nan nan
1312.5 0.179633 nan nan
1337.5 0.185553 nan nan
1362.5 0.187227 nan nan
1387.5 0.191714 nan nan
1412.5 0.195671 nan nan
1437.5 0.182574 nan nan
1462.5 0.203301 nan nan
1487.5 0.213544 nan nan
1512.5 0.205888 nan nan
1537.5 0.218618 nan nan
1562.5 0.205907 nan nan
1587.5 0.209472 nan nan
1612.5 0.215382 nan nan
1637.5 0.208726 nan nan
1662.5 0.197498 nan nan
1687.5 0.222049 nan nan
1712.5 0.219685 nan nan
1737.5 0.222433 nan nan
1762.5 0.214191 nan nan
1787.5 0.218986 nan nan
1812.5 0.235985 nan nan
1837.5 0.238808 nan nan
1862.5 0.269426 nan nan
1887.5 0.253954 nan nan
1912.5 0.233099 nan nan
1937.5 0.220432 nan nan
1962.5 0.257426 nan nan
1987.5 0.246147 nan nan
