# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0458637 -----------------
#dely    BF
0.050 -0.0587 -0.0005
0.150 -0.0570 -0.0004
0.250 -0.0555 -0.0005
0.350 -0.0485 -0.0004
0.450 -0.0460 -0.0004
0.550 -0.0384 -0.0004
0.650 -0.0363 -0.0004
0.750 -0.0302 -0.0004
0.850 -0.0260 -0.0004
0.950 -0.0221 -0.0003
1.050 -0.0163 -0.0003
1.150 -0.0108 -0.0002
1.250 -0.0070 -0.0002
1.350 -0.0039 -0.0001
1.450 -0.0016 -0.0001
1.550 -0.0003 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
