# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.334595 -----------------
#dely    BF    dB     BFVar
0.050  0.5180  0.0002  0.0064
0.150  0.4783  0.0002  0.0071
0.250  0.4327  0.0002  0.0047
0.350  0.3822  0.0002  0.0039
0.450  0.3295  0.0002  0.0033
0.550  0.2794  0.0002  0.0034
0.650  0.2305  0.0002  0.0021
0.750  0.1872  0.0001  0.0012
0.850  0.1466  0.0001  0.0014
0.950  0.1136  0.0001  0.0019
1.050  0.0849  0.0001  0.0018
1.150  0.0607  0.0001  0.0024
1.250  0.0424  0.0001  0.0010
1.350  0.0274  0.0000  0.0007
1.450  0.0171  0.0000  0.0004
1.550  0.0096  0.0000  0.0004
1.650  0.0045  0.0000  0.0002
1.750  0.0012  0.0000  0.0001
