# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.176704 -----------------
#dely    BF
0.050  0.2273  0.0018
0.150  0.2195  0.0018
0.250  0.1911  0.0016
0.350  0.1830  0.0016
0.450  0.1665  0.0015
0.550  0.1523  0.0015
0.650  0.1342  0.0014
0.750  0.1193  0.0013
0.850  0.1032  0.0012
0.950  0.0738  0.0010
1.050  0.0532  0.0008
1.150  0.0436  0.0007
1.250  0.0315  0.0006
1.350  0.0304  0.0006
1.450  0.0197  0.0004
1.550  0.0129  0.0004
1.650  0.0056  0.0002
1.750 -0.0001 -0.0000
