# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0987422 -----------------
#dely    BF    dB     BFVar
0.050  0.2052  0.0007  0.0029
0.150  0.1910  0.0007  0.0042
0.250  0.1658  0.0006  0.0027
0.350  0.1338  0.0005  0.0045
0.450  0.1020  0.0004  0.0034
0.550  0.0713  0.0003  0.0020
0.650  0.0501  0.0003  0.0011
0.750  0.0324  0.0002  0.0012
0.850  0.0182  0.0001  0.0008
0.950  0.0101  0.0001  0.0007
1.050  0.0047  0.0000  0.0006
1.150  0.0020  0.0000  0.0002
1.250  0.0006  0.0000  0.0003
1.350  0.0002  0.0000  0.0002
1.450 -0.0001 -0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
