# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0680184 -----------------
#dely    BF    dB     BFVar
0.050  0.1004  0.0003  0.0026
0.150  0.0965  0.0003  0.0022
0.250  0.0873  0.0003  0.0027
0.350  0.0780  0.0002  0.0032
0.450  0.0682  0.0002  0.0025
0.550  0.0591  0.0002  0.0026
0.650  0.0514  0.0002  0.0021
0.750  0.0412  0.0002  0.0014
0.850  0.0332  0.0002  0.0013
0.950  0.0252  0.0002  0.0018
1.050  0.0182  0.0002  0.0009
1.150  0.0117  0.0001  0.0014
1.250  0.0061  0.0001  0.0007
1.350  0.0026  0.0001  0.0002
1.450  0.0010  0.0000  0.0003
1.550  0.0002  0.0000  0.0001
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
