# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.169432 -----------------
#dely    BF
0.050  0.2957  0.0002
0.150  0.2735  0.0002
0.250  0.2416  0.0002
0.350  0.2074  0.0002
0.450  0.1760  0.0001
0.550  0.1423  0.0001
0.650  0.1122  0.0001
0.750  0.0867  0.0001
0.850  0.0627  0.0001
0.950  0.0435  0.0001
1.050  0.0291  0.0000
1.150  0.0170  0.0000
1.250  0.0086  0.0000
1.350  0.0031  0.0000
1.450 -0.0008 -0.0000
1.550 -0.0014 -0.0000
1.650 -0.0020 -0.0000
1.750 -0.0007 -0.0000
