# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.16579 -----------------
#dely    BF    dB     BFVar
0.050  0.5229  0.0039  0.0197
0.150  0.4159  0.0033  0.0187
0.250  0.2828  0.0024  0.0135
0.350  0.1741  0.0017  0.0109
0.450  0.1059  0.0012  0.0070
0.550  0.0647  0.0009  0.0028
0.650  0.0368  0.0006  0.0082
0.750  0.0216  0.0004  0.0019
0.850  0.0148  0.0004  0.0024
0.950  0.0090  0.0003  0.0015
1.050  0.0047  0.0002  0.0004
1.150  0.0029  0.0002  0.0004
1.250  0.0013  0.0001  0.0004
1.350  0.0004  0.0001  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
