# ICODE=321, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.0145743 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.11406 0.00400825 0.0326 0.285814 -0.0909683 0.177038 0.0279902
  0.25 0.105526 0.00396857 0.0282 0.267233 -0.0886867 0.167644 0.0265686
  0.35 0.0904522 0.00372637 0.0221 0.244328 -0.08595 0.151845 0.0245572
  0.45 0.0700517 0.00324119 0.0153 0.21841 -0.0847031 0.134609 0.0196877
  0.55 0.0486558 0.00251942 0.0094 0.193194 -0.0807478 0.115946 0.013458
  0.65 0.0305448 0.00182996 0.0051 0.166968 -0.0778592 0.0982224 0.00958267
  0.75 0.0134475 0.000952021 0.0019 0.14129 -0.0714842 0.0778541 0.00778541
  0.95 -0.0122351 0.00136112 -0.0011 0.089905 -0.0611757 0.0456037 0.00333686
  1.05 -0.0197193 0.00299151 -0.0013 0.0659253 -0.0561241 0.0333711 0.00151687
  1.15 -0.0253928 0.0058622 -0.0011 0.0433194 -0.0507856 0.0230843 0
  1.25 -0.0325406 0.0132366 -0.0008 0.0245847 -0.0447433 0.0162703 0
  1.35 -0.0356646 0.0317996 -0.0004 0.0112156 -0.0445808 0.00891615 0
