# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.059306 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.317026 0.0120464 0.0835 0.263385 0.335251 -0.0391063 0.020882
  0.25 0.312269 0.0126906 0.0769 0.246262 0.32973 -0.0373586 0.0198975
  0.35 0.305706 0.0135553 0.069 0.225707 0.321213 -0.0345581 0.0194943
  0.45 0.302348 0.0148516 0.0616 0.203739 0.314618 -0.0304311 0.0181605
  0.55 0.288809 0.015931 0.0524 0.181435 0.298178 -0.0270069 0.0176372
  0.65 0.277883 0.0175644 0.044 0.15834 0.284199 -0.0233674 0.0170519
  0.75 0.265244 0.0196143 0.0359 0.135347 0.268938 -0.0192099 0.0155157
  0.85 0.248258 0.022032 0.028 0.112786 0.250031 -0.0150728 0.0132995
  0.95 0.233635 0.025896 0.0211 0.090312 0.232527 -0.01218 0.01218
  1.05 0.217299 0.0317263 0.0149 0.0685692 0.217299 -0.00875028 0.0102087
  1.15 0.199371 0.0414589 0.0096 0.0481515 0.197294 -0.00623034 0.00830711
  1.25 0.179764 0.0598444 0.0054 0.0300394 0.179764 -0.00332896 0.00665792
  1.35 0.158514 0.100508 0.0025 0.0157715 0.158514 -0 0
