# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00615701 -----------------
#dely    BF    dB     BFVar
0.050  0.0026  0.0000  0.0030
0.150  0.0025  0.0000  0.0039
0.250  0.0039  0.0000  0.0021
0.350  0.0043  0.0000  0.0017
0.450  0.0060  0.0000  0.0056
0.550  0.0079  0.0001  0.0013
0.650  0.0071  0.0001  0.0016
0.750  0.0077  0.0001  0.0010
0.850  0.0057  0.0001  0.0009
0.950  0.0050  0.0001  0.0054
1.050  0.0041  0.0001  0.0022
1.150  0.0024  0.0001  0.0007
1.250  0.0014  0.0000  0.0003
1.350  0.0007  0.0000  0.0003
1.450  0.0002  0.0000  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
