# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0853123 -----------------
#dely    BF    dB     BFVar
0.050  0.1489  0.0016  0.0076
0.150  0.1348  0.0015  0.0047
0.250  0.1181  0.0014  0.0051
0.350  0.1025  0.0013  0.0064
0.450  0.0856  0.0012  0.0042
0.550  0.0751  0.0012  0.0056
0.650  0.0577  0.0010  0.0048
0.750  0.0464  0.0010  0.0029
0.850  0.0317  0.0008  0.0031
0.950  0.0221  0.0006  0.0024
1.050  0.0143  0.0005  0.0015
1.150  0.0089  0.0004  0.0010
1.250  0.0043  0.0003  0.0010
1.350  0.0022  0.0002  0.0004
1.450  0.0004  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
