# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.319252 -----------------
#dely    BF    dB     BFVar
0.050  0.5682  0.0003  0.0060
0.150  0.5170  0.0003  0.0036
0.250  0.4549  0.0002  0.0050
0.350  0.3890  0.0002  0.0027
0.450  0.3201  0.0002  0.0034
0.550  0.2579  0.0002  0.0039
0.650  0.2009  0.0001  0.0022
0.750  0.1537  0.0001  0.0021
0.850  0.1151  0.0001  0.0019
0.950  0.0806  0.0001  0.0014
1.050  0.0554  0.0001  0.0034
1.150  0.0363  0.0000  0.0006
1.250  0.0225  0.0000  0.0011
1.350  0.0121  0.0000  0.0006
1.450  0.0060  0.0000  0.0004
1.550  0.0024  0.0000  0.0011
1.650  0.0004  0.0000  0.0007
1.750  0.0000  0.0000  0.0001
