# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.146384 -----------------
#dely    BF
0.050 -0.1873 -0.0014
0.150 -0.1793 -0.0014
0.250 -0.1514 -0.0012
0.350 -0.1478 -0.0012
0.450 -0.1125 -0.0010
0.550 -0.1074 -0.0010
0.650 -0.0969 -0.0010
0.750 -0.0869 -0.0009
0.850 -0.0751 -0.0009
0.950 -0.0648 -0.0008
1.050 -0.0569 -0.0008
1.150 -0.0580 -0.0009
1.250 -0.0414 -0.0007
1.350 -0.0262 -0.0005
1.450 -0.0329 -0.0008
1.550 -0.0240 -0.0007
1.650 -0.0103 -0.0004
1.750 -0.0046 -0.0003
