# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0649757 -----------------
#dely    BF    dB     BFVar
0.050  0.0969  0.0013  0.0068
0.150  0.0974  0.0013  0.0130
0.250  0.0887  0.0012  0.0041
0.350  0.0786  0.0012  0.0054
0.450  0.0644  0.0010  0.0083
0.550  0.0586  0.0010  0.0052
0.650  0.0488  0.0009  0.0044
0.750  0.0377  0.0008  0.0063
0.850  0.0278  0.0007  0.0051
0.950  0.0222  0.0006  0.0059
1.050  0.0144  0.0005  0.0024
1.150  0.0087  0.0004  0.0014
1.250  0.0033  0.0002  0.0012
1.350  0.0016  0.0002  0.0004
1.450  0.0005  0.0001  0.0003
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
