# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.225748 -----------------
#dely    BF    dB     BFVar
0.050  0.2946  0.0002  0.0027
0.150  0.2779  0.0002  0.0019
0.250  0.2577  0.0002  0.0030
0.350  0.2375  0.0002  0.0023
0.450  0.2158  0.0002  0.0028
0.550  0.1923  0.0002  0.0017
0.650  0.1679  0.0002  0.0023
0.750  0.1443  0.0001  0.0030
0.850  0.1201  0.0001  0.0016
0.950  0.0987  0.0001  0.0014
1.050  0.0783  0.0001  0.0014
1.150  0.0596  0.0001  0.0013
1.250  0.0445  0.0001  0.0010
1.350  0.0321  0.0001  0.0012
1.450  0.0205  0.0000  0.0010
1.550  0.0113  0.0000  0.0005
1.650  0.0041  0.0000  0.0005
1.750  0.0003  0.0000  0.0001
