  0.500   5.176e-01   5.160e-01   5.185e-01   5.182e-01
  1.500   5.075e-01   4.938e-01   5.153e-01   5.134e-01
  2.500   4.880e-01   4.523e-01   5.092e-01   5.037e-01
  3.500   4.606e-01   3.964e-01   5.000e-01   4.896e-01
  4.500   4.271e-01   3.325e-01   4.881e-01   4.714e-01
  5.500   3.895e-01   2.667e-01   4.736e-01   4.497e-01
  6.500   3.499e-01   2.047e-01   4.568e-01   4.248e-01
  7.500   3.102e-01   1.504e-01   4.379e-01   3.976e-01
  8.500   2.718e-01   1.057e-01   4.173e-01   3.686e-01
  9.500   2.358e-01   7.111e-02   3.952e-01   3.385e-01
 10.500   2.028e-01   4.584e-02   3.721e-01   3.079e-01
 11.500   1.732e-01   2.830e-02   3.482e-01   2.775e-01
 12.500   1.471e-01   1.673e-02   3.239e-01   2.477e-01
 13.500   1.242e-01   9.444e-03   2.995e-01   2.190e-01
 14.500   1.044e-01   5.071e-03   2.752e-01   1.919e-01
 15.500   8.735e-02   2.576e-03   2.514e-01   1.665e-01
 16.500   7.279e-02   1.237e-03   2.283e-01   1.431e-01
 17.500   6.040e-02   5.705e-04   2.060e-01   1.218e-01
 18.500   4.991e-02   2.683e-04   1.848e-01   1.027e-01
 19.500   4.107e-02   1.416e-04   1.648e-01   8.582e-02
 20.500   3.365e-02   8.494e-05   1.461e-01   7.102e-02
 21.500   2.744e-02   4.915e-05   1.287e-01   5.822e-02
 22.500   2.227e-02   1.899e-05   1.127e-01   4.728e-02
 23.500   1.799e-02  -4.454e-06   9.812e-02   3.803e-02
 24.500   1.447e-02  -1.674e-05   8.490e-02   3.030e-02
 25.500   1.157e-02  -1.694e-05   7.302e-02   2.392e-02
 26.500   9.214e-03  -8.888e-06   6.242e-02   1.870e-02
 27.500   7.300e-03   1.222e-06   5.304e-02   1.448e-02
 28.500   5.755e-03   8.107e-06   4.480e-02   1.111e-02
 29.500   4.515e-03   9.528e-06   3.761e-02   8.445e-03
 30.500   3.524e-03   6.417e-06   3.138e-02   6.358e-03
 31.500   2.738e-03   1.503e-06   2.603e-02   4.741e-03
 32.500   2.116e-03  -2.496e-06   2.146e-02   3.502e-03
 33.500   1.627e-03  -4.111e-06   1.759e-02   2.563e-03
 34.500   1.245e-03  -3.399e-06   1.433e-02   1.858e-03
 35.500   9.484e-04  -1.432e-06   1.160e-02   1.334e-03
 36.500   7.188e-04   5.190e-07   9.337e-03   9.487e-04
 37.500   5.421e-04   1.616e-06   7.470e-03   6.684e-04
 38.500   4.069e-04   1.678e-06   5.940e-03   4.665e-04
 39.500   3.040e-04   1.036e-06   4.695e-03   3.225e-04
 40.500   2.259e-04   2.064e-07   3.688e-03   2.209e-04
 41.500   1.671e-04  -3.967e-07   2.880e-03   1.498e-04
 42.500   1.230e-04  -6.059e-07   2.236e-03   1.007e-04
 43.500   9.009e-05  -4.811e-07   1.725e-03   6.703e-05
 44.500   6.566e-05  -2.006e-07   1.323e-03   4.420e-05
 45.500   4.763e-05   5.877e-08   1.008e-03   2.887e-05
 46.500   3.438e-05   1.967e-07   7.641e-04   1.868e-05
 47.500   2.470e-05   2.029e-07   5.755e-04   1.197e-05
 48.500   1.766e-05   1.269e-07   4.308e-04   7.602e-06
 49.500   1.256e-05   3.347e-08   3.206e-04   4.781e-06
 50.500   8.885e-06  -3.181e-08   2.371e-04   2.979e-06
 51.500   6.255e-06  -5.459e-08   1.743e-04   1.838e-06
 52.500   4.381e-06  -4.501e-08   1.274e-04   1.124e-06
 53.500   3.053e-06  -2.225e-08   9.254e-05   6.805e-07
 54.500   2.116e-06  -1.629e-09   6.682e-05   4.082e-07
 55.500   1.460e-06   1.036e-08   4.795e-05   2.426e-07
 56.500   1.002e-06   1.407e-08   3.421e-05   1.428e-07
 57.500   6.842e-07   1.229e-08   2.425e-05   8.324e-08
 58.500   4.648e-07   7.521e-09   1.709e-05   4.808e-08
 59.500   3.140e-07   1.678e-09   1.198e-05   2.751e-08
 60.500   2.109e-07  -3.222e-09   8.339e-06   1.559e-08
