Enter qualifer : 
bool AEQUALB true
double DELPT 5
double MA 139.57
double MB 139.57
int NEVENTSMAX 4000
int NMAX 120000
string OSCARfilename /Users/scottepratt/data/bb/oscar.dat
double PHIMAX_DEG 360
double PHIMIN_DEG -360
double PT 600
double YMAX 10
double YMIN -10
____________ Calculating S for kt = 50 __________________
Opening /Users/pratt/data/bb/eta0/oscar.dat
OSCAR file read: 4000 events, na=42080, nb=42080
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 4.427e-01 | 4.427e-01 | 4.427e-01 
  1 | 4.255e-01 | 4.260e-01 | 3.963e-01 
  2 | 3.976e-01 | 4.023e-01 | 3.361e-01 
  3 | 3.685e-01 | 3.791e-01 | 2.761e-01 
  4 | 3.358e-01 | 3.503e-01 | 2.175e-01 
  5 | 3.045e-01 | 3.261e-01 | 1.657e-01 
  6 | 2.736e-01 | 2.941e-01 | 1.239e-01 
  7 | 2.434e-01 | 2.694e-01 | 9.036e-02 
  8 | 2.145e-01 | 2.423e-01 | 6.383e-02 
  9 | 1.865e-01 | 2.141e-01 | 4.570e-02 
 10 | 1.596e-01 | 1.914e-01 | 3.101e-02 
 11 | 1.353e-01 | 1.685e-01 | 2.179e-02 
 12 | 1.132e-01 | 1.477e-01 | 1.539e-02 
 13 | 9.434e-02 | 1.264e-01 | 1.057e-02 
 14 | 7.570e-02 | 1.083e-01 | 7.104e-03 
 15 | 6.145e-02 | 9.248e-02 | 4.992e-03 
 16 | 4.856e-02 | 7.814e-02 | 3.538e-03 
 17 | 3.838e-02 | 6.420e-02 | 2.460e-03 
 18 | 2.908e-02 | 5.366e-02 | 1.795e-03 
 19 | 2.214e-02 | 4.426e-02 | 1.327e-03 
 20 | 1.675e-02 | 3.593e-02 | 8.937e-04 
 21 | 1.212e-02 | 2.971e-02 | 5.801e-04 
 22 | 8.650e-03 | 2.354e-02 | 3.865e-04 
 23 | 6.163e-03 | 1.898e-02 | 2.803e-04 
 24 | 4.045e-03 | 1.480e-02 | 1.828e-04 
 25 | 2.527e-03 | 1.187e-02 | 1.451e-04 
 26 | 1.728e-03 | 8.782e-03 | 5.591e-05 
 27 | 9.287e-04 | 6.491e-03 | 4.028e-05 
 28 | 5.662e-04 | 4.892e-03 | 7.249e-06 
 29 | 2.842e-04 | 3.574e-03 | 3.143e-05 
 30 | 1.293e-04 | 2.619e-03 | 2.438e-05 
 31 | 5.136e-05 | 1.987e-03 | 5.040e-05 
 32 | -3.817e-06 | 1.384e-03 | 6.825e-05 
 33 | -7.602e-06 | 8.606e-04 | 4.647e-05 
 34 | -1.123e-05 | 6.214e-04 | 4.747e-05 
 35 | -1.523e-05 | 3.842e-04 | 6.522e-05 
 36 | -1.082e-05 | 3.349e-04 | 6.000e-05 
 37 | 2.539e-05 | 1.308e-04 | 6.818e-05 
 38 | -1.112e-06 | 5.318e-05 | 5.398e-05 
 39 | 1.481e-05 | 1.725e-05 | 5.626e-05 
 40 | 6.887e-07 | -1.122e-05 | 4.750e-05 
 41 | -2.998e-06 | -2.021e-05 | 3.103e-05 
 42 | 1.946e-05 | -2.089e-05 | 6.717e-05 
 43 | 7.120e-06 | -1.825e-05 | 1.714e-05 
 44 | -6.750e-06 | -1.906e-05 | 5.959e-05 
 45 | -3.185e-06 | -2.090e-05 | 4.817e-05 
 46 | -4.754e-07 | -8.509e-06 | 6.036e-05 
 47 | -1.182e-05 | 5.404e-06 | 5.638e-05 
 48 | -8.718e-06 | -1.639e-06 | 3.531e-05 
 49 | 8.421e-06 | 1.770e-05 | 2.739e-05 
____________ Calculating S for kt = 100 __________________
Opening /Users/pratt/data/bb/eta0/oscar.dat
OSCAR file read: 4000 events, na=69033, nb=69033
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 4.849e+00 | 4.849e+00 | 4.849e+00 
  1 | 4.584e+00 | 4.699e+00 | 4.470e+00 
  2 | 4.246e+00 | 4.466e+00 | 3.943e+00 
  3 | 3.868e+00 | 4.218e+00 | 3.389e+00 
  4 | 3.440e+00 | 3.940e+00 | 2.824e+00 
  5 | 3.048e+00 | 3.670e+00 | 2.285e+00 
  6 | 2.632e+00 | 3.388e+00 | 1.788e+00 
  7 | 2.275e+00 | 3.106e+00 | 1.377e+00 
  8 | 1.921e+00 | 2.823e+00 | 1.033e+00 
  9 | 1.593e+00 | 2.547e+00 | 7.764e-01 
 10 | 1.301e+00 | 2.295e+00 | 5.667e-01 
 11 | 1.046e+00 | 2.037e+00 | 4.159e-01 
 12 | 8.093e-01 | 1.794e+00 | 3.055e-01 
 13 | 6.311e-01 | 1.576e+00 | 2.226e-01 
 14 | 4.742e-01 | 1.365e+00 | 1.643e-01 
 15 | 3.528e-01 | 1.198e+00 | 1.187e-01 
 16 | 2.481e-01 | 1.025e+00 | 8.907e-02 
 17 | 1.783e-01 | 8.734e-01 | 6.416e-02 
 18 | 1.229e-01 | 7.365e-01 | 4.880e-02 
 19 | 8.559e-02 | 6.247e-01 | 3.662e-02 
 20 | 5.424e-02 | 5.246e-01 | 2.671e-02 
 21 | 3.440e-02 | 4.305e-01 | 2.247e-02 
 22 | 2.116e-02 | 3.537e-01 | 1.829e-02 
 23 | 1.182e-02 | 2.893e-01 | 1.449e-02 
 24 | 7.787e-03 | 2.287e-01 | 1.260e-02 
 25 | 5.267e-03 | 1.827e-01 | 9.467e-03 
 26 | 3.128e-03 | 1.446e-01 | 7.761e-03 
 27 | 2.346e-03 | 1.118e-01 | 6.865e-03 
 28 | 2.099e-03 | 8.790e-02 | 5.410e-03 
 29 | 2.084e-03 | 6.724e-02 | 4.299e-03 
 30 | 2.939e-03 | 5.155e-02 | 3.585e-03 
 31 | 2.423e-03 | 3.874e-02 | 2.567e-03 
 32 | 2.672e-03 | 2.845e-02 | 2.717e-03 
 33 | 2.313e-03 | 2.066e-02 | 1.800e-03 
 34 | 2.302e-03 | 1.510e-02 | 1.388e-03 
 35 | 1.943e-03 | 1.005e-02 | 1.149e-03 
 36 | 1.449e-03 | 7.335e-03 | 8.401e-04 
 37 | 1.162e-03 | 5.640e-03 | 5.809e-04 
 38 | 5.255e-04 | 3.311e-03 | 7.249e-04 
 39 | 4.888e-04 | 1.677e-03 | 4.228e-04 
 40 | 2.280e-04 | 1.554e-03 | 3.645e-04 
 41 | 1.070e-05 | 4.182e-04 | 5.444e-04 
 42 | 8.918e-05 | 1.519e-04 | 3.165e-04 
 43 | 2.080e-05 | 1.030e-05 | 1.905e-04 
 44 | 2.264e-04 | 4.073e-05 | 7.731e-05 
 45 | 2.930e-04 | -3.957e-05 | 5.120e-05 
 46 | 3.122e-04 | -5.150e-05 | -1.977e-05 
 47 | 4.769e-04 | -1.967e-07 | -4.933e-05 
 48 | 4.618e-04 | -5.463e-05 | -1.721e-05 
 49 | 3.656e-04 | 1.375e-04 | -8.601e-05 
____________ Calculating S for kt = 150 __________________
Opening /Users/pratt/data/bb/eta0/oscar.dat
OSCAR file read: 4000 events, na=80129, nb=80129
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 1.560e+00 | 1.560e+00 | 1.560e+00 
  1 | 1.458e+00 | 1.519e+00 | 1.473e+00 
  2 | 1.325e+00 | 1.455e+00 | 1.336e+00 
  3 | 1.172e+00 | 1.383e+00 | 1.187e+00 
  4 | 1.022e+00 | 1.307e+00 | 1.027e+00 
  5 | 8.712e-01 | 1.224e+00 | 8.763e-01 
  6 | 7.294e-01 | 1.140e+00 | 7.322e-01 
  7 | 5.968e-01 | 1.058e+00 | 5.973e-01 
  8 | 4.753e-01 | 9.738e-01 | 4.821e-01 
  9 | 3.687e-01 | 8.931e-01 | 3.834e-01 
 10 | 2.787e-01 | 8.083e-01 | 2.998e-01 
 11 | 2.048e-01 | 7.297e-01 | 2.361e-01 
 12 | 1.485e-01 | 6.533e-01 | 1.789e-01 
 13 | 1.042e-01 | 5.835e-01 | 1.363e-01 
 14 | 7.159e-02 | 5.164e-01 | 1.050e-01 
 15 | 4.704e-02 | 4.523e-01 | 7.950e-02 
 16 | 2.997e-02 | 3.946e-01 | 5.962e-02 
 17 | 1.712e-02 | 3.394e-01 | 4.617e-02 
 18 | 9.735e-03 | 2.958e-01 | 3.481e-02 
