  0.500   2.518e-05  -6.322e-04  -2.772e-04  -3.018e-04
  1.500   2.419e-05  -5.679e-04  -2.734e-04  -2.509e-04
  2.500   2.331e-05  -5.941e-04  -2.668e-04  -2.632e-04
  3.500   2.240e-05  -5.877e-04  -2.564e-04  -2.593e-04
  4.500   2.116e-05  -5.410e-04  -2.382e-04  -2.338e-04
  5.500   1.973e-05  -4.932e-04  -2.193e-04  -2.181e-04
  6.500   1.826e-05  -4.390e-04  -1.950e-04  -1.923e-04
  7.500   1.677e-05  -3.968e-04  -1.714e-04  -1.769e-04
  8.500   1.531e-05  -3.391e-04  -1.478e-04  -1.553e-04
  9.500   1.385e-05  -2.981e-04  -1.278e-04  -1.388e-04
 10.500   1.245e-05  -2.535e-04  -1.050e-04  -1.246e-04
 11.500   1.114e-05  -2.150e-04  -8.926e-05  -1.089e-04
 12.500   9.942e-06  -1.825e-04  -7.010e-05  -9.820e-05
 13.500   8.818e-06  -1.509e-04  -5.765e-05  -8.380e-05
 14.500   7.795e-06  -1.212e-04  -4.448e-05  -7.160e-05
 15.500   6.873e-06  -9.913e-05  -3.473e-05  -6.260e-05
 16.500   6.057e-06  -8.137e-05  -2.717e-05  -5.424e-05
 17.500   5.312e-06  -6.454e-05  -2.164e-05  -4.556e-05
 18.500   4.657e-06  -5.085e-05  -1.686e-05  -3.856e-05
 19.500   4.085e-06  -4.041e-05  -1.215e-05  -3.321e-05
 20.500   3.569e-06  -3.126e-05  -9.097e-06  -2.825e-05
 21.500   3.109e-06  -2.412e-05  -7.208e-06  -2.341e-05
 22.500   2.733e-06  -1.837e-05  -5.509e-06  -1.989e-05
 23.500   2.384e-06  -1.376e-05  -3.955e-06  -1.678e-05
 24.500   2.085e-06  -9.775e-06  -3.131e-06  -1.400e-05
 25.500   1.827e-06  -6.547e-06  -2.342e-06  -1.139e-05
 26.500   1.600e-06  -4.558e-06  -1.741e-06  -9.669e-06
 27.500   1.401e-06  -3.224e-06  -1.348e-06  -8.112e-06
 28.500   1.227e-06  -1.383e-06  -1.026e-06  -6.626e-06
 29.500   1.073e-06  -2.955e-08  -6.621e-07  -5.455e-06
 30.500   9.413e-07   6.531e-07  -5.914e-07  -4.434e-06
 31.500   8.248e-07   8.889e-07  -4.670e-07  -3.655e-06
