# ICODE=321, JCODE=-321
# SIGMA_QGP=1.0686, SIGMA_HAD=0.58773
# NSAMPLE=10000000, Tblast=77.9643, UPERPblast(x,y)=(0.7659,0.7659)
# SOVERUD=0.6711, QUARK_ENTROPY_RATIO=0.2358, BARYON_FUDGE=0.7434
# ------- normalization=0.0574193 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0835  0.0005  0.0933 -0.0158  0.0060
0.150  0.0811  0.0005  0.0905 -0.0148  0.0055
0.250  0.0743  0.0004  0.0822 -0.0131  0.0052
0.350  0.0663  0.0004  0.0734 -0.0115  0.0044
0.450  0.0599  0.0004  0.0656 -0.0096  0.0039
0.550  0.0515  0.0004  0.0558 -0.0077  0.0034
0.650  0.0429  0.0004  0.0462 -0.0058  0.0025
0.750  0.0343  0.0003  0.0367 -0.0045  0.0021
0.850  0.0271  0.0003  0.0287 -0.0031  0.0014
0.950  0.0198  0.0003  0.0208 -0.0022  0.0011
1.050  0.0151  0.0002  0.0158 -0.0014  0.0007
1.150  0.0094  0.0002  0.0097 -0.0007  0.0004
1.250  0.0049  0.0001  0.0051 -0.0004  0.0001
1.350  0.0028  0.0001  0.0029 -0.0001  0.0001
1.450  0.0010  0.0001  0.0011 -0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
