# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0925129 -----------------
#dely    BF
0.050  0.2081  0.0090
0.150  0.1523  0.0068
0.250  0.0994  0.0047
0.350  0.0754  0.0036
0.450  0.0860  0.0047
0.550  0.0618  0.0036
0.650  0.1080  0.0068
0.750  0.0182  0.0013
0.850  0.0318  0.0024
0.950  0.0289  0.0026
1.050  0.0247  0.0027
1.150  0.0263  0.0032
1.250  0.0077  0.0013
1.350 -0.0035 -0.0008
1.450  0.0027  0.0009
1.550 -0.0026 -0.0019
1.650  0.0000  0.0000
1.750  0.0000  0.0000
