# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.281955 -----------------
#dely    BF
0.050  0.4417  0.0027
0.150  0.4280  0.0027
0.250  0.3820  0.0026
0.350  0.3473  0.0025
0.450  0.2843  0.0022
0.550  0.2343  0.0019
0.650  0.1999  0.0018
0.750  0.1476  0.0014
0.850  0.1103  0.0012
0.950  0.0838  0.0010
1.050  0.0661  0.0009
1.150  0.0356  0.0005
1.250  0.0246  0.0004
1.350  0.0182  0.0004
1.450  0.0078  0.0002
1.550  0.0066  0.0002
1.650  0.0017  0.0001
1.750 -0.0002 -0.0000
