# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.197235 -----------------
#dely    BF    dB     BFVar
0.050  0.2289  0.0001  0.0025
0.150  0.2168  0.0001  0.0025
0.250  0.2041  0.0001  0.0017
0.350  0.1929  0.0001  0.0025
0.450  0.1824  0.0001  0.0036
0.550  0.1668  0.0001  0.0020
0.650  0.1513  0.0001  0.0018
0.750  0.1349  0.0001  0.0019
0.850  0.1172  0.0001  0.0018
0.950  0.0994  0.0001  0.0013
1.050  0.0803  0.0001  0.0010
1.150  0.0647  0.0001  0.0009
1.250  0.0484  0.0001  0.0032
1.350  0.0351  0.0001  0.0008
1.450  0.0239  0.0000  0.0007
1.550  0.0151  0.0000  0.0009
1.650  0.0080  0.0000  0.0003
1.750  0.0023  0.0000  0.0001
