# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.153282 -----------------
#dely    BF    dB     BFVar
0.050  0.4962  0.0032  0.0142
0.150  0.3643  0.0025  0.0088
0.250  0.2538  0.0020  0.0108
0.350  0.1715  0.0016  0.0077
0.450  0.1040  0.0011  0.0099
0.550  0.0649  0.0009  0.0030
0.650  0.0396  0.0007  0.0040
0.750  0.0199  0.0004  0.0021
0.850  0.0103  0.0003  0.0009
0.950  0.0048  0.0002  0.0005
1.050  0.0021  0.0001  0.0003
1.150  0.0009  0.0001  0.0002
1.250  0.0002  0.0000  0.0001
1.350  0.0001  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
