# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0148235 -----------------
#dely    BF    dB     BFVar
0.050  0.0166  0.0000  0.0011
0.150  0.0168  0.0000  0.0011
0.250  0.0166  0.0000  0.0011
0.350  0.0160  0.0000  0.0006
0.450  0.0150  0.0000  0.0012
0.550  0.0136  0.0000  0.0009
0.650  0.0126  0.0000  0.0009
0.750  0.0110  0.0000  0.0009
0.850  0.0089  0.0000  0.0018
0.950  0.0070  0.0000  0.0005
1.050  0.0053  0.0000  0.0006
1.150  0.0039  0.0000  0.0005
1.250  0.0023  0.0000  0.0004
1.350  0.0016  0.0000  0.0004
1.450  0.0007  0.0000  0.0002
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750 -0.0000 -0.0000  0.0000
