# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00553147 -----------------
#dely    BF    dB     BFVar
0.050  0.0084  0.0000  0.0016
0.150  0.0077  0.0000  0.0008
0.250  0.0062  0.0000  0.0009
0.350  0.0044  0.0000  0.0007
0.450  0.0030  0.0000  0.0009
0.550  0.0035  0.0000  0.0008
0.650  0.0039  0.0000  0.0006
0.750  0.0040  0.0000  0.0012
0.850  0.0036  0.0000  0.0006
0.950  0.0037  0.0000  0.0012
1.050  0.0025  0.0000  0.0008
1.150  0.0020  0.0000  0.0004
1.250  0.0013  0.0000  0.0004
1.350  0.0006  0.0000  0.0004
1.450  0.0005  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
