# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.00730293 -----------------
#dely    BF
0.050  0.0357  0.0041
0.150  0.0216  0.0026
0.250  0.0148  0.0020
0.350  0.0092  0.0012
0.450  0.0135  0.0021
0.550  0.0021  0.0003
0.650 -0.0038 -0.0007
0.750 -0.0113 -0.0027
0.850  0.0029  0.0007
0.950 -0.0075 -0.0026
1.050 -0.0029 -0.0012
1.150 -0.0006 -0.0004
1.250 -0.0007 -0.0004
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
