# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.064135 -----------------
#dely    BF
0.050 -0.1485 -0.0286
0.150 -0.1483 -0.0291
0.250 -0.0962 -0.0196
0.350 -0.0599 -0.0128
0.450 -0.0541 -0.0104
0.550 -0.0600 -0.0134
0.650 -0.0552 -0.0130
0.750 -0.0214 -0.0057
0.850 -0.0064 -0.0017
0.950  0.0173  0.0061
1.050 -0.0078 -0.0045
1.150  0.0023  0.0023
1.250 -0.0033 -0.0033
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
