# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.126731 -----------------
#dely    BF
0.050  0.3898  0.0365
0.150  0.3004  0.0274
0.250  0.1404  0.0157
0.350  0.3453  0.0510
0.450  0.0061  0.0010
0.550 -0.0003 -0.0001
0.650  0.0065  0.0019
0.750  0.0530  0.0177
0.850  0.0000  0.0000
0.950 -0.0131 -0.0076
1.050  0.0000  0.0000
1.150  0.0330  0.0190
1.250  0.0063  0.0063
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
