# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.165692 -----------------
#dely    BF    dB     BFVar
0.050  0.2104  0.0001  0.0017
0.150  0.2001  0.0001  0.0028
0.250  0.1853  0.0001  0.0024
0.350  0.1722  0.0001  0.0021
0.450  0.1581  0.0001  0.0036
0.550  0.1426  0.0001  0.0027
0.650  0.1234  0.0001  0.0023
0.750  0.1088  0.0001  0.0020
0.850  0.0909  0.0001  0.0015
0.950  0.0742  0.0001  0.0017
1.050  0.0597  0.0001  0.0015
1.150  0.0461  0.0001  0.0017
1.250  0.0338  0.0001  0.0013
1.350  0.0239  0.0000  0.0006
1.450  0.0158  0.0000  0.0007
1.550  0.0085  0.0000  0.0005
1.650  0.0029  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
