# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.186659 -----------------
#dely    BF
0.050  0.2595  0.0021
0.150  0.2351  0.0020
0.250  0.2338  0.0021
0.350  0.1959  0.0018
0.450  0.1898  0.0019
0.550  0.1576  0.0017
0.650  0.1305  0.0015
0.750  0.1265  0.0015
0.850  0.0977  0.0013
0.950  0.0695  0.0010
1.050  0.0588  0.0010
1.150  0.0411  0.0008
1.250  0.0319  0.0007
1.350  0.0195  0.0005
1.450  0.0115  0.0004
1.550  0.0073  0.0003
1.650  0.0007  0.0000
1.750 -0.0001 -0.0000
