# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261231 -----------------
#dely    BF
0.050  0.4169  0.0032
0.150  0.3804  0.0031
0.250  0.3496  0.0029
0.350  0.3212  0.0028
0.450  0.2786  0.0026
0.550  0.2399  0.0024
0.650  0.1847  0.0020
0.750  0.1291  0.0016
0.850  0.1065  0.0014
0.950  0.0739  0.0011
1.050  0.0492  0.0008
1.150  0.0329  0.0007
1.250  0.0235  0.0005
1.350  0.0175  0.0005
1.450  0.0042  0.0001
1.550  0.0030  0.0001
1.650  0.0010  0.0001
1.750 -0.0000 -0.0000
