# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0697062 -----------------
#dely    BF
0.050  0.2515  0.0431
0.150  0.2112  0.0299
0.250  0.0278  0.0045
0.350  0.0569  0.0101
0.450  0.0077  0.0014
0.550  0.0161  0.0036
0.650  0.0004  0.0001
0.750 -0.0204 -0.0053
0.850  0.0076  0.0018
0.950  0.0599  0.0200
1.050  0.0545  0.0272
1.150  0.0239  0.0169
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
