# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.347625 -----------------
#dely    BF
0.050  0.6033  0.0007
0.150  0.5569  0.0006
0.250  0.5038  0.0006
0.350  0.4271  0.0005
0.450  0.3686  0.0005
0.550  0.2997  0.0004
0.650  0.2345  0.0004
0.750  0.1799  0.0003
0.850  0.1274  0.0003
0.950  0.0831  0.0002
1.050  0.0523  0.0001
1.150  0.0299  0.0001
1.250  0.0129  0.0000
1.350  0.0031  0.0000
1.450 -0.0015 -0.0000
1.550 -0.0025 -0.0000
1.650 -0.0020 -0.0000
1.750 -0.0002 -0.0000
