# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.254662 -----------------
#dely    BF
0.050  0.3713  0.0030
0.150  0.3481  0.0028
0.250  0.3121  0.0027
0.350  0.3233  0.0029
0.450  0.2648  0.0025
0.550  0.2172  0.0022
0.650  0.1755  0.0019
0.750  0.1324  0.0016
0.850  0.1344  0.0018
0.950  0.1021  0.0015
1.050  0.0507  0.0008
1.150  0.0710  0.0013
1.250  0.0402  0.0009
1.350  0.0067  0.0002
1.450 -0.0062 -0.0002
1.550  0.0133  0.0006
1.650 -0.0090 -0.0006
1.750 -0.0013 -0.0004
