# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0871299 -----------------
#dely    BF
0.050 -0.0855 -0.0001
0.150 -0.0808 -0.0001
0.250 -0.0787 -0.0001
0.350 -0.0712 -0.0001
0.450 -0.0705 -0.0001
0.550 -0.0670 -0.0001
0.650 -0.0622 -0.0001
0.750 -0.0576 -0.0001
0.850 -0.0545 -0.0001
0.950 -0.0497 -0.0001
1.050 -0.0457 -0.0001
1.150 -0.0399 -0.0001
1.250 -0.0343 -0.0001
1.350 -0.0282 -0.0001
1.450 -0.0207 -0.0001
1.550 -0.0141 -0.0001
1.650 -0.0080 -0.0000
1.750 -0.0026 -0.0000
