# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0442713 -----------------
#dely    BF
0.050 -0.0668 -0.0016
0.150 -0.0633 -0.0016
0.250 -0.0646 -0.0017
0.350 -0.0619 -0.0017
0.450 -0.0486 -0.0014
0.550 -0.0341 -0.0011
0.650 -0.0304 -0.0011
0.750 -0.0290 -0.0012
0.850 -0.0169 -0.0008
0.950 -0.0130 -0.0007
1.050 -0.0084 -0.0006
1.150 -0.0033 -0.0003
1.250 -0.0018 -0.0002
1.350 -0.0005 -0.0001
1.450 -0.0001 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
