# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00858259 -----------------
#dely    BF    dB     BFVar
0.050  0.0151  0.0000  0.0014
0.150  0.0141  0.0000  0.0010
0.250  0.0118  0.0000  0.0011
0.350  0.0091  0.0000  0.0006
0.450  0.0061  0.0000  0.0013
0.550  0.0056  0.0000  0.0007
0.650  0.0051  0.0000  0.0006
0.750  0.0046  0.0000  0.0005
0.850  0.0044  0.0000  0.0005
0.950  0.0031  0.0000  0.0003
1.050  0.0022  0.0000  0.0003
1.150  0.0021  0.0000  0.0003
1.250  0.0012  0.0000  0.0004
1.350  0.0008  0.0000  0.0001
1.450  0.0004  0.0000  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
