# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.289097 -----------------
#dely    BF
0.050  0.5024  0.0033
0.150  0.4406  0.0030
0.250  0.4050  0.0029
0.350  0.3423  0.0026
0.450  0.2928  0.0024
0.550  0.2327  0.0021
0.650  0.1876  0.0018
0.750  0.1363  0.0015
0.850  0.1052  0.0012
0.950  0.0866  0.0011
1.050  0.0640  0.0009
1.150  0.0443  0.0007
1.250  0.0259  0.0005
1.350  0.0145  0.0003
1.450  0.0046  0.0001
1.550  0.0056  0.0002
1.650  0.0011  0.0000
1.750 -0.0005 -0.0000
