# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0566974 -----------------
#dely    BF
0.050  0.0874  0.0044
0.150  0.0820  0.0043
0.250  0.0952  0.0050
0.350  0.0470  0.0027
0.450  0.0470  0.0028
0.550  0.0509  0.0033
0.650  0.0428  0.0033
0.750  0.0330  0.0028
0.850  0.0239  0.0021
0.950  0.0206  0.0020
1.050  0.0236  0.0029
1.150  0.0074  0.0010
1.250  0.0035  0.0006
1.350  0.0028  0.0008
1.450 -0.0004 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
