# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.209278 -----------------
#dely    BF    dB     BFVar
0.050  0.2705  0.0001  0.0039
0.150  0.2528  0.0001  0.0039
0.250  0.2340  0.0001  0.0026
0.350  0.2156  0.0001  0.0030
0.450  0.1949  0.0001  0.0027
0.550  0.1738  0.0001  0.0018
0.650  0.1529  0.0001  0.0018
0.750  0.1310  0.0001  0.0031
0.850  0.1123  0.0001  0.0033
0.950  0.0928  0.0001  0.0027
1.050  0.0744  0.0001  0.0019
1.150  0.0588  0.0001  0.0014
1.250  0.0464  0.0001  0.0012
1.350  0.0325  0.0000  0.0013
1.450  0.0239  0.0000  0.0008
1.550  0.0154  0.0000  0.0007
1.650  0.0085  0.0000  0.0008
1.750  0.0024  0.0000  0.0006
