# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.072043 -----------------
#dely    BF    dB     BFVar
0.050  0.1522  0.0013  0.0062
0.150  0.1355  0.0012  0.0125
0.250  0.1047  0.0010  0.0081
0.350  0.0779  0.0008  0.0043
0.450  0.0641  0.0008  0.0029
0.550  0.0486  0.0007  0.0098
0.650  0.0388  0.0006  0.0035
0.750  0.0316  0.0006  0.0064
0.850  0.0256  0.0006  0.0052
0.950  0.0174  0.0005  0.0021
1.050  0.0122  0.0004  0.0019
1.150  0.0072  0.0003  0.0015
1.250  0.0032  0.0002  0.0007
1.350  0.0013  0.0001  0.0003
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
