# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.134992 -----------------
#dely    BF    dB     BFVar
0.050  0.1302  0.0001  0.0024
0.150  0.1260  0.0001  0.0040
0.250  0.1249  0.0001  0.0019
0.350  0.1238  0.0001  0.0035
0.450  0.1242  0.0001  0.0022
0.550  0.1198  0.0001  0.0017
0.650  0.1129  0.0001  0.0018
0.750  0.1018  0.0001  0.0021
0.850  0.0912  0.0001  0.0013
0.950  0.0786  0.0001  0.0011
1.050  0.0643  0.0001  0.0017
1.150  0.0516  0.0001  0.0008
1.250  0.0399  0.0001  0.0009
1.350  0.0285  0.0001  0.0005
1.450  0.0184  0.0000  0.0006
1.550  0.0101  0.0000  0.0006
1.650  0.0036  0.0000  0.0003
1.750  0.0002  0.0000  0.0000
