# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.143342 -----------------
#dely    BF    dB     BFVar
0.050  0.1990  0.0001  0.0021
0.150  0.1866  0.0001  0.0028
0.250  0.1710  0.0001  0.0018
0.350  0.1547  0.0001  0.0022
0.450  0.1388  0.0001  0.0024
0.550  0.1226  0.0001  0.0024
0.650  0.1046  0.0001  0.0019
0.750  0.0881  0.0001  0.0015
0.850  0.0718  0.0001  0.0013
0.950  0.0581  0.0001  0.0012
1.050  0.0452  0.0000  0.0013
1.150  0.0329  0.0000  0.0017
1.250  0.0236  0.0000  0.0006
1.350  0.0162  0.0000  0.0004
1.450  0.0103  0.0000  0.0008
1.550  0.0063  0.0000  0.0004
1.650  0.0030  0.0000  0.0003
1.750  0.0007  0.0000  0.0003
