# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0478403 -----------------
#dely    BF
0.050 -0.0940 -0.0041
0.150 -0.0976 -0.0044
0.250 -0.0747 -0.0036
0.350 -0.0497 -0.0025
0.450 -0.0469 -0.0027
0.550 -0.0242 -0.0015
0.650 -0.0303 -0.0024
0.750 -0.0166 -0.0013
0.850 -0.0080 -0.0007
0.950 -0.0096 -0.0011
1.050 -0.0086 -0.0010
1.150 -0.0109 -0.0016
1.250 -0.0057 -0.0010
1.350 -0.0012 -0.0004
1.450 -0.0004 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
