# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.362811 -----------------
#dely    BF    dB     BFVar
0.050  0.6049  0.0003  0.0023
0.150  0.5525  0.0003  0.0035
0.250  0.4936  0.0003  0.0032
0.350  0.4278  0.0002  0.0033
0.450  0.3606  0.0002  0.0031
0.550  0.2975  0.0002  0.0022
0.650  0.2389  0.0002  0.0017
0.750  0.1876  0.0001  0.0015
0.850  0.1429  0.0001  0.0021
0.950  0.1071  0.0001  0.0029
1.050  0.0771  0.0001  0.0012
1.150  0.0533  0.0001  0.0014
1.250  0.0360  0.0000  0.0011
1.350  0.0230  0.0000  0.0007
1.450  0.0138  0.0000  0.0005
1.550  0.0072  0.0000  0.0002
1.650  0.0034  0.0000  0.0003
1.750  0.0008  0.0000  0.0002
