# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0257109 -----------------
#dely    BF
0.050 -0.0648 -0.0029
0.150 -0.1321 -0.0055
0.250 -0.1424 -0.0066
0.350 -0.0082 -0.0004
0.450 -0.0164 -0.0009
0.550 -0.0051 -0.0003
0.650  0.0527  0.0034
0.750 -0.0077 -0.0005
0.850 -0.0174 -0.0014
0.950 -0.0096 -0.0009
1.050  0.0383  0.0041
1.150  0.0372  0.0045
1.250  0.0094  0.0022
1.350  0.0036  0.0010
1.450  0.0021  0.0009
1.550  0.0019  0.0019
1.650  0.0013  0.0013
1.750  0.0000  0.0000
