-0.0728186 0.118816 -0.150099 0.416528 0.334319 0.229207 0.448685 0.235464 -0.259857 -0.528112 0.0775396 0.105109 
-0.0786013 0.131538 -0.0862941 0.451899 0.357679 0.0588297 0.14385 0.169987 0.300855 0.677868 -0.100859 -0.1539 
-0.0802888 0.141229 -3.012e-06 0.436116 0.321238 -0.23993 -0.627712 -0.422691 -0.0164989 -0.207494 0.0445845 0.0681713 
-0.0754044 0.157702 -0.171666 0.330081 -0.546648 0.235017 0.232302 -0.548952 -0.0394355 0.00712428 -0.0522546 -0.342515 
-0.0633019 0.140597 -0.0575461 0.290301 -0.466663 -0.0470282 -0.0420186 0.169131 0.134943 0.116979 0.147339 0.764644 
-0.0528768 0.123286 0.0235805 0.256489 -0.365172 -0.263591 -0.296127 0.61368 -0.136602 -0.130164 -0.10109 -0.450238 
-0.334381 -0.0380136 -0.735348 -0.199162 0.045726 -0.05365 -0.131768 0.017699 -0.470693 0.227303 -0.0698881 0.07479 
-0.478283 -0.0259137 -0.314303 -0.159484 -0.0027539 0.00287871 -0.0159304 0.0611655 0.718545 -0.324603 0.0936861 -0.109044 
-0.79242 -0.00253348 0.542532 -0.0318132 0.000230972 0.0105945 0.0786454 -0.0435519 -0.237198 0.100787 -0.0298447 0.0347122 
0.0168996 0.598762 0.0481967 -0.22285 0.0377706 0.581581 -0.293479 0.093684 0.0295003 -0.0436973 -0.382093 0.0766124 
0.0183606 0.540824 0.0126119 -0.190857 0.0434015 -0.0684171 0.0332836 0.00613867 -0.0782492 0.116482 0.78641 -0.157306 
0.0215862 0.485458 -0.0184597 -0.144493 0.0417742 -0.643114 0.359869 -0.125189 0.0463499 -0.0720642 -0.410099 0.0812668 
